profile,workload,variant,repetition,seed,phase,expected_diagnosis,event_id,region_id,event_operation_index,action_operation_index,action_start_operation,action_end_operation,trial_start_operation,trial_end_operation,commit_operation_index,trigger_window_sequence,diagnosis,action,outcome,reason,from_leaf,to_leaf,records_moved,leaves_touched,moved_record_fraction,touched_leaf_fraction,region_exposure_fraction,predicted_benefit_nanos,estimated_action_cost_nanos,safety_adjusted_cost_nanos,predicted_break_even_operations,action_nanos,trial_operations,comparable_trial_samples,baseline_objective_nanos,candidate_objective_nanos,baseline_p99_nanos,candidate_p99_nanos,baseline_operation_mix,trial_operation_mix,raw_gain,net_gain,operation_mix_drift
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,2,1664525,LOCAL_HOTSPOT,,3,-1,70000,70000,70000,70000,-1,-1,70000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1025506,42702,1.0,1.0,1.0,NaN,NaN,NaN,NaN,79035500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,2,1664525,LOCAL_HOTSPOT,,4,-1,100000,100000,100000,100000,-1,-1,100000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1036557,43041,1.0,1.0,1.0,NaN,NaN,NaN,NaN,86406900,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,2,1664525,LOCAL_HOTSPOT,,5,-1,140000,140000,140000,140000,-1,-1,140000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1052103,43712,1.0,1.0,1.0,NaN,NaN,NaN,NaN,8535700,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,2,1664525,LOCAL_HOTSPOT,,6,-1,190000,190000,190000,190000,-1,-1,190000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1071541,44501,1.0,1.0,1.0,NaN,NaN,NaN,NaN,62713300,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,2,1664525,LOCAL_HOTSPOT,,7,-1,240000,240000,240000,240000,-1,-1,240000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1091743,45193,1.0,1.0,1.0,NaN,NaN,NaN,NaN,7566900,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,2,1664525,LOCAL_HOTSPOT,,8,-1,300000,300000,300000,300000,-1,-1,300000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1116289,46139,1.0,1.0,1.0,NaN,NaN,NaN,NaN,7700900,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,3,22695477,LOCAL_HOTSPOT,,1,-1,20000,20000,20000,20000,-1,-1,20000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1007103,41961,1.0,1.0,1.0,NaN,NaN,NaN,NaN,27321000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,3,22695477,LOCAL_HOTSPOT,,2,-1,50000,50000,50000,50000,-1,-1,50000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1017848,42482,1.0,1.0,1.0,NaN,NaN,NaN,NaN,53662900,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,3,22695477,LOCAL_HOTSPOT,,3,-1,80000,80000,80000,80000,-1,-1,80000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1028926,42806,1.0,1.0,1.0,NaN,NaN,NaN,NaN,53017000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,3,22695477,LOCAL_HOTSPOT,,4,-1,110000,110000,110000,110000,-1,-1,110000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1040211,43178,1.0,1.0,1.0,NaN,NaN,NaN,NaN,50341000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,3,22695477,LOCAL_HOTSPOT,,5,-1,150000,150000,150000,150000,-1,-1,150000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1055694,43817,1.0,1.0,1.0,NaN,NaN,NaN,NaN,10556600,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,3,22695477,LOCAL_HOTSPOT,,6,-1,200000,200000,200000,200000,-1,-1,200000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1075375,44611,1.0,1.0,1.0,NaN,NaN,NaN,NaN,55569400,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,3,22695477,LOCAL_HOTSPOT,,7,-1,260000,260000,260000,260000,-1,-1,260000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1099781,45557,1.0,1.0,1.0,NaN,NaN,NaN,NaN,55006800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,4,69069,LOCAL_HOTSPOT,,1,-1,20000,20000,20000,20000,-1,-1,20000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1007134,41970,1.0,1.0,1.0,NaN,NaN,NaN,NaN,24297900,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,4,69069,LOCAL_HOTSPOT,,2,-1,50000,50000,50000,50000,-1,-1,50000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1018067,42496,1.0,1.0,1.0,NaN,NaN,NaN,NaN,75621000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,4,69069,LOCAL_HOTSPOT,,3,-1,80000,80000,80000,80000,-1,-1,80000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1029239,42816,1.0,1.0,1.0,NaN,NaN,NaN,NaN,23080700,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,4,69069,LOCAL_HOTSPOT,,4,-1,120000,120000,120000,120000,-1,-1,120000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1044289,43465,1.0,1.0,1.0,NaN,NaN,NaN,NaN,115876100,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,4,69069,LOCAL_HOTSPOT,,5,-1,160000,160000,160000,160000,-1,-1,160000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1059908,43949,1.0,1.0,1.0,NaN,NaN,NaN,NaN,50490900,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,4,69069,LOCAL_HOTSPOT,,6,-1,210000,210000,210000,210000,-1,-1,210000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1079855,44758,1.0,1.0,1.0,NaN,NaN,NaN,NaN,9923600,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,4,69069,LOCAL_HOTSPOT,,7,-1,270000,270000,270000,270000,-1,-1,270000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1104139,45687,1.0,1.0,1.0,NaN,NaN,NaN,NaN,52307500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,LOCAL_HOTSPOT,,1,-1,20000,20000,20000,20000,-1,-1,20000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1006869,41945,1.0,1.0,1.0,NaN,NaN,NaN,NaN,118329700,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,LOCAL_HOTSPOT,,2,-1,40000,40000,40000,40000,-1,-1,40000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1014085,42176,1.0,1.0,1.0,NaN,NaN,NaN,NaN,23229800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,LOCAL_HOTSPOT,,3,-1,70000,70000,70000,70000,-1,-1,70000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1025059,42695,1.0,1.0,1.0,NaN,NaN,NaN,NaN,42283300,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,LOCAL_HOTSPOT,,4,-1,100000,100000,100000,100000,-1,-1,100000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1036369,43044,1.0,1.0,1.0,NaN,NaN,NaN,NaN,76227200,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,LOCAL_HOTSPOT,,5,-1,140000,140000,140000,140000,-1,-1,140000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1051727,43686,1.0,1.0,1.0,NaN,NaN,NaN,NaN,87587200,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,LOCAL_HOTSPOT,,6,-1,180000,180000,180000,180000,-1,-1,180000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1067511,44235,1.0,1.0,1.0,NaN,NaN,NaN,NaN,20464000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,LOCAL_HOTSPOT,,7,-1,230000,230000,230000,230000,-1,-1,230000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1087435,45030,1.0,1.0,1.0,NaN,NaN,NaN,NaN,8020300,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,LOCAL_HOTSPOT,,8,-1,290000,290000,290000,290000,-1,-1,290000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1111983,45960,1.0,1.0,1.0,NaN,NaN,NaN,NaN,8213400,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,LOCAL_HOTSPOT,,1,-1,20000,20000,20000,20000,-1,-1,20000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1006922,41938,1.0,1.0,1.0,NaN,NaN,NaN,NaN,115463200,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,LOCAL_HOTSPOT,,2,-1,40000,40000,40000,40000,-1,-1,40000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1014242,42182,1.0,1.0,1.0,NaN,NaN,NaN,NaN,21496000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,LOCAL_HOTSPOT,,3,-1,70000,70000,70000,70000,-1,-1,70000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1025273,42685,1.0,1.0,1.0,NaN,NaN,NaN,NaN,39909000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,LOCAL_HOTSPOT,,4,-1,100000,100000,100000,100000,-1,-1,100000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1036696,43068,1.0,1.0,1.0,NaN,NaN,NaN,NaN,43973600,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,LOCAL_HOTSPOT,,5,-1,140000,140000,140000,140000,-1,-1,140000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1052030,43706,1.0,1.0,1.0,NaN,NaN,NaN,NaN,21268700,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,LOCAL_HOTSPOT,,6,-1,180000,180000,180000,180000,-1,-1,180000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1067772,44246,1.0,1.0,1.0,NaN,NaN,NaN,NaN,22815500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,LOCAL_HOTSPOT,,7,-1,230000,230000,230000,230000,-1,-1,230000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1087508,45026,1.0,1.0,1.0,NaN,NaN,NaN,NaN,51656200,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,LOCAL_HOTSPOT,,8,-1,290000,290000,290000,290000,-1,-1,290000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1111931,45971,1.0,1.0,1.0,NaN,NaN,NaN,NaN,31128800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,7,16807,LOCAL_HOTSPOT,,1,-1,20000,20000,20000,20000,-1,-1,20000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1007107,41966,1.0,1.0,1.0,NaN,NaN,NaN,NaN,127102100,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,7,16807,LOCAL_HOTSPOT,,2,-1,50000,50000,50000,50000,-1,-1,50000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1018166,42501,1.0,1.0,1.0,NaN,NaN,NaN,NaN,28915500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,7,16807,LOCAL_HOTSPOT,,3,-1,80000,80000,80000,80000,-1,-1,80000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1029248,42812,1.0,1.0,1.0,NaN,NaN,NaN,NaN,82461300,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,7,16807,LOCAL_HOTSPOT,,4,-1,110000,110000,110000,110000,-1,-1,110000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1040643,43203,1.0,1.0,1.0,NaN,NaN,NaN,NaN,98151000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,7,16807,LOCAL_HOTSPOT,,5,-1,150000,150000,150000,150000,-1,-1,150000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1055980,43841,1.0,1.0,1.0,NaN,NaN,NaN,NaN,8444500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,7,16807,LOCAL_HOTSPOT,,6,-1,200000,200000,200000,200000,-1,-1,200000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1075803,44643,1.0,1.0,1.0,NaN,NaN,NaN,NaN,52138800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,7,16807,LOCAL_HOTSPOT,,7,-1,260000,260000,260000,260000,-1,-1,260000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1099942,45544,1.0,1.0,1.0,NaN,NaN,NaN,NaN,8386200,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,LOCAL_HOTSPOT,,1,-1,20000,20000,20000,20000,-1,-1,20000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1007153,41960,1.0,1.0,1.0,NaN,NaN,NaN,NaN,84766300,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,LOCAL_HOTSPOT,,2,-1,50000,50000,50000,50000,-1,-1,50000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1017863,42473,1.0,1.0,1.0,NaN,NaN,NaN,NaN,25274500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,LOCAL_HOTSPOT,,3,-1,80000,80000,80000,80000,-1,-1,80000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1029035,42827,1.0,1.0,1.0,NaN,NaN,NaN,NaN,42731700,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,LOCAL_HOTSPOT,,4,-1,120000,120000,120000,120000,-1,-1,120000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1043913,43455,1.0,1.0,1.0,NaN,NaN,NaN,NaN,81558800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,LOCAL_HOTSPOT,,5,-1,160000,160000,160000,160000,-1,-1,160000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1059413,43946,1.0,1.0,1.0,NaN,NaN,NaN,NaN,101325000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,LOCAL_HOTSPOT,,6,-1,210000,210000,210000,210000,-1,-1,210000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1079296,44766,1.0,1.0,1.0,NaN,NaN,NaN,NaN,12112000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,LOCAL_HOTSPOT,,7,-1,270000,270000,270000,270000,-1,-1,270000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1103331,45688,1.0,1.0,1.0,NaN,NaN,NaN,NaN,8555100,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,LOCAL_HOTSPOT,,1,-1,20000,20000,20000,20000,-1,-1,20000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1007074,41955,1.0,1.0,1.0,NaN,NaN,NaN,NaN,66159500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,LOCAL_HOTSPOT,,2,-1,50000,50000,50000,50000,-1,-1,50000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1017911,42503,1.0,1.0,1.0,NaN,NaN,NaN,NaN,14414800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,LOCAL_HOTSPOT,,3,-1,80000,80000,80000,80000,-1,-1,80000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1028918,42802,1.0,1.0,1.0,NaN,NaN,NaN,NaN,14480300,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,LOCAL_HOTSPOT,,4,-1,120000,120000,120000,120000,-1,-1,120000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1044148,43459,1.0,1.0,1.0,NaN,NaN,NaN,NaN,54982200,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,LOCAL_HOTSPOT,,5,-1,160000,160000,160000,160000,-1,-1,160000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1059856,43964,1.0,1.0,1.0,NaN,NaN,NaN,NaN,11046800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,LOCAL_HOTSPOT,,6,-1,210000,210000,210000,210000,-1,-1,210000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1079681,44768,1.0,1.0,1.0,NaN,NaN,NaN,NaN,10498000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,LOCAL_HOTSPOT,,7,-1,270000,270000,270000,270000,-1,-1,270000,-1,,GLOBAL_REBUILD,COMMIT,global threshold,-1,-1,1104036,45694,1.0,1.0,1.0,NaN,NaN,NaN,NaN,52720100,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,0,1103515245,MIXED,,1,-1,50000,50000,50000,50000,-1,-1,50000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1005059,41773,1.0,1.0,1.0,NaN,NaN,NaN,NaN,82215700,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,0,1103515245,MIXED,,2,-1,100000,100000,100000,100000,-1,-1,100000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1010010,41981,1.0,1.0,1.0,NaN,NaN,NaN,NaN,20899900,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,0,1103515245,MIXED,,3,-1,150000,150000,150000,150000,-1,-1,150000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1015057,42190,1.0,1.0,1.0,NaN,NaN,NaN,NaN,86834300,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,0,1103515245,MIXED,,4,-1,200000,200000,200000,200000,-1,-1,200000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1020086,42400,1.0,1.0,1.0,NaN,NaN,NaN,NaN,87218800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,0,1103515245,MIXED,,5,-1,250000,250000,250000,250000,-1,-1,250000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1025441,42616,1.0,1.0,1.0,NaN,NaN,NaN,NaN,11877400,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,0,1103515245,MIXED,,6,-1,300000,300000,300000,300000,-1,-1,300000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1030614,42836,1.0,1.0,1.0,NaN,NaN,NaN,NaN,50560800,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,1,214013,MIXED,,1,-1,50000,50000,50000,50000,-1,-1,50000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1005058,41773,1.0,1.0,1.0,NaN,NaN,NaN,NaN,47597000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,1,214013,MIXED,,2,-1,100000,100000,100000,100000,-1,-1,100000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1010138,41984,1.0,1.0,1.0,NaN,NaN,NaN,NaN,57170200,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,1,214013,MIXED,,3,-1,150000,150000,150000,150000,-1,-1,150000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1015271,42197,1.0,1.0,1.0,NaN,NaN,NaN,NaN,19307000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,1,214013,MIXED,,4,-1,200000,200000,200000,200000,-1,-1,200000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1020336,42409,1.0,1.0,1.0,NaN,NaN,NaN,NaN,52785100,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,1,214013,MIXED,,5,-1,250000,250000,250000,250000,-1,-1,250000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1025192,42616,1.0,1.0,1.0,NaN,NaN,NaN,NaN,16519900,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,1,214013,MIXED,,6,-1,300000,300000,300000,300000,-1,-1,300000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1030303,42824,1.0,1.0,1.0,NaN,NaN,NaN,NaN,14327000,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,MIXED,PERIODIC_GLOBAL_REBUILD,2,1664525,MIXED,,1,-1,50000,50000,50000,50000,-1,-1,50000,-1,,GLOBAL_REBUILD,COMMIT,periodic interval,-1,-1,1005040,41773,1.0,1.0,1.0,NaN,NaN,NaN,NaN,20792500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
